GEO_ID,NAME,B19013_001E,B19013_001M
Geography,Geographic Area Name,Estimate!!Median household income in the past 12 months (in 2024 inflation-adjusted dollars),Margin of Error!!Median household income in the past 12 months (in 2024 inflation-adjusted dollars)
1400000US36047054700,Census Tract 547; Kings County; New York,87047,14897
1400000US36047054800,Census Tract 548; Kings County; New York,83500,43903
1400000US36047054900,Census Tract 549; Kings County; New York,183091,51138
1400000US36047055000,Census Tract 550; Kings County; New York,59955,13103
1400000US36047055100,Census Tract 551; Kings County; New York,171952,54439
1400000US36047055200,Census Tract 552; Kings County; New York,69861,47708
1400000US36047055300,Census Tract 553; Kings County; New York,144083,46353
1400000US36047055400,Census Tract 554; Kings County; New York,64894,13615
1400000US36047055500,Census Tract 555; Kings County; New York,205860,11955
1400000US36047055600,Census Tract 556; Kings County; New York,69485,18429
1400000US36047055700,Census Tract 557; Kings County; New York,136250,46280
1400000US36047055800,Census Tract 558; Kings County; New York,61786,33305
1400000US36047056000,Census Tract 560; Kings County; New York,74104,36159
1400000US36047056100,Census Tract 561; Kings County; New York,151875,29736
1400000US36047056200,Census Tract 562; Kings County; New York,102083,71813
1400000US36047056301,Census Tract 563.01; Kings County; New York,133636,28345
1400000US36047056302,Census Tract 563.02; Kings County; New York,76351,24613
1400000US36047056400,Census Tract 564; Kings County; New York,86392,27876
1400000US36047056500,Census Tract 565; Kings County; New York,115329,19869
1400000US36047056600,Census Tract 566; Kings County; New York,69286,21257
1400000US36047056800,Census Tract 568; Kings County; New York,75521,9764
1400000US36047056900,Census Tract 569; Kings County; New York,159286,60732
1400000US36047057000,Census Tract 570; Kings County; New York,80216,9252
1400000US36047057100,Census Tract 571; Kings County; New York,125272,31828
1400000US36047057200,Census Tract 572; Kings County; New York,31864,10536
1400000US36047057300,Census Tract 573; Kings County; New York,150885,57264
1400000US36047057400,Census Tract 574; Kings County; New York,92813,18056
1400000US36047057500,Census Tract 575; Kings County; New York,128804,37907
1400000US36047057600,Census Tract 576; Kings County; New York,98750,65995
1400000US36047057800,Census Tract 578; Kings County; New York,61919,19616
1400000US36047057901,Census Tract 579.01; Kings County; New York,141754,20547
1400000US36047057902,Census Tract 579.02; Kings County; New York,-,**
1400000US36047058000,Census Tract 580; Kings County; New York,38945,12580
1400000US36047058200,Census Tract 582; Kings County; New York,60811,20195
1400000US36047058400,Census Tract 584; Kings County; New York,70870,8651
1400000US36047058600,Census Tract 586; Kings County; New York,70167,21262
1400000US36047058800,Census Tract 588; Kings County; New York,96838,32202
1400000US36047058901,Census Tract 589.01; Kings County; New York,114659,32462
1400000US36047058902,Census Tract 589.02; Kings County; New York,-,**
1400000US36047059000,Census Tract 590; Kings County; New York,103619,11054
1400000US36047059100,Census Tract 591; Kings County; New York,133795,19989
1400000US36047059200,Census Tract 592; Kings County; New York,61944,36933
1400000US36047059300,Census Tract 593; Kings County; New York,110625,21013
1400000US36047059402,Census Tract 594.02; Kings County; New York,68625,31369
1400000US36047059403,Census Tract 594.03; Kings County; New York,67232,57602
1400000US36047059404,Census Tract 594.04; Kings County; New York,65520,17755
1400000US36047059600,Census Tract 596; Kings County; New York,56757,26035
1400000US36047059800,Census Tract 598; Kings County; New York,81051,15218
1400000US36047060000,Census Tract 600; Kings County; New York,75671,29011
1400000US36047060600,Census Tract 606; Kings County; New York,76080,28724
1400000US36047060800,Census Tract 608; Kings County; New York,73546,21908
1400000US36047061002,Census Tract 610.02; Kings County; New York,71944,27741
1400000US36047061003,Census Tract 610.03; Kings County; New York,51054,4490
1400000US36047061004,Census Tract 610.04; Kings County; New York,40931,6113
1400000US36047061200,Census Tract 612; Kings County; New York,141094,64831
1400000US36047061600,Census Tract 616; Kings County; New York,183095,44066
1400000US36047062000,Census Tract 620; Kings County; New York,111932,45688
1400000US36047062200,Census Tract 622; Kings County; New York,68821,33140
1400000US36047062600,Census Tract 626; Kings County; New York,67218,15277
1400000US36047062800,Census Tract 628; Kings County; New York,110377,7952
1400000US36047063200,Census Tract 632; Kings County; New York,82941,29761
1400000US36047063600,Census Tract 636; Kings County; New York,148056,22392
1400000US36047063800,Census Tract 638; Kings County; New York,82188,46661
1400000US36047064000,Census Tract 640; Kings County; New York,143214,31134
1400000US36047064200,Census Tract 642; Kings County; New York,75735,17800
1400000US36047064400,Census Tract 644; Kings County; New York,79259,43945
1400000US36047064600,Census Tract 646; Kings County; New York,99067,37490
1400000US36047064800,Census Tract 648; Kings County; New York,111406,33136
1400000US36047065000,Census Tract 650; Kings County; New York,92673,21381
1400000US36047065200,Census Tract 652; Kings County; New York,94000,39349
1400000US36047065400,Census Tract 654; Kings County; New York,118000,24747
1400000US36047065600,Census Tract 656; Kings County; New York,126607,20681
1400000US36047065800,Census Tract 658; Kings County; New York,92014,22077
1400000US36047066000,Census Tract 660; Kings County; New York,151719,15128
1400000US36047066200,Census Tract 662; Kings County; New York,61083,24347
1400000US36047066600,Census Tract 666; Kings County; New York,-,**
1400000US36047067000,Census Tract 670; Kings County; New York,91979,12053
1400000US36047067200,Census Tract 672; Kings County; New York,84280,38232
1400000US36047067400,Census Tract 674; Kings County; New York,126705,21122
1400000US36047067600,Census Tract 676; Kings County; New York,97750,45743
1400000US36047067800,Census Tract 678; Kings County; New York,84612,21241
1400000US36047068000,Census Tract 680; Kings County; New York,114904,44254
1400000US36047068200,Census Tract 682; Kings County; New York,102000,19939
1400000US36047068600,Census Tract 686; Kings County; New York,112646,22252
1400000US36047068800,Census Tract 688; Kings County; New York,98750,35683
1400000US36047069000,Census Tract 690; Kings County; New York,137650,39393
1400000US36047069200,Census Tract 692; Kings County; New York,104712,23983
1400000US36047069601,Census Tract 696.01; Kings County; New York,101760,13472
1400000US36047069602,Census Tract 696.02; Kings County; New York,119451,29380
1400000US36047069800,Census Tract 698; Kings County; New York,128194,39138
1400000US36047070000,Census Tract 700; Kings County; New York,95331,24486
1400000US36047070201,Census Tract 702.01; Kings County; New York,130174,29110
1400000US36047070202,Census Tract 702.02; Kings County; New York,-,**
1400000US36047070203,Census Tract 702.03; Kings County; New York,-,**
1400000US36047070601,Census Tract 706.01; Kings County; New York,148214,34408
1400000US36047070602,Census Tract 706.02; Kings County; New York,-,**
1400000US36047072000,Census Tract 720; Kings County; New York,76912,53494
1400000US36047072200,Census Tract 722; Kings County; New York,-,**
1400000US36047072400,Census Tract 724; Kings County; New York,69263,30826
1400000US36047072600,Census Tract 726; Kings County; New York,97292,57966
1400000US36047072800,Census Tract 728; Kings County; New York,62333,18355
1400000US36047073000,Census Tract 730; Kings County; New York,132227,22491
1400000US36047073200,Census Tract 732; Kings County; New York,85846,16698
1400000US36047073400,Census Tract 734; Kings County; New York,138750,58377
1400000US36047073600,Census Tract 736; Kings County; New York,82358,19791
1400000US36047073800,Census Tract 738; Kings County; New York,73125,29759
1400000US36047074000,Census Tract 740; Kings County; New York,68125,44753
1400000US36047074200,Census Tract 742; Kings County; New York,80240,22416
1400000US36047074400,Census Tract 744; Kings County; New York,140391,73444
1400000US36047074600,Census Tract 746; Kings County; New York,113750,49051
1400000US36047074800,Census Tract 748; Kings County; New York,82266,37015
1400000US36047075000,Census Tract 750; Kings County; New York,103125,33448
1400000US36047075200,Census Tract 752; Kings County; New York,141250,38329
1400000US36047075400,Census Tract 754; Kings County; New York,115851,77282
1400000US36047075600,Census Tract 756; Kings County; New York,77273,42746
1400000US36047075800,Census Tract 758; Kings County; New York,69662,24153
1400000US36047076000,Census Tract 760; Kings County; New York,75174,11158
1400000US36047076200,Census Tract 762; Kings County; New York,54725,23488
1400000US36047076400,Census Tract 764; Kings County; New York,81813,15270
1400000US36047076600,Census Tract 766; Kings County; New York,95563,23092
1400000US36047076800,Census Tract 768; Kings County; New York,73125,33382
1400000US36047077000,Census Tract 770; Kings County; New York,76921,65690
1400000US36047077200,Census Tract 772; Kings County; New York,80855,32302
1400000US36047077400,Census Tract 774; Kings County; New York,72488,10661
1400000US36047077600,Census Tract 776; Kings County; New York,71983,23444
1400000US36047078000,Census Tract 780; Kings County; New York,138611,35979
1400000US36047078200,Census Tract 782; Kings County; New York,69558,12299
1400000US36047078400,Census Tract 784; Kings County; New York,99653,28139
1400000US36047078601,Census Tract 786.01; Kings County; New York,87614,22381
1400000US36047078602,Census Tract 786.02; Kings County; New York,69615,18041
1400000US36047078801,Census Tract 788.01; Kings County; New York,55984,7585
1400000US36047078802,Census Tract 788.02; Kings County; New York,55179,31530
1400000US36047079001,Census Tract 790.01; Kings County; New York,67857,56730
1400000US36047079002,Census Tract 790.02; Kings County; New York,57672,16577
1400000US36047079201,Census Tract 792.01; Kings County; New York,88162,73778
1400000US36047079202,Census Tract 792.02; Kings County; New York,85833,38280
1400000US36047079400,Census Tract 794; Kings County; New York,128295,89182
1400000US36047079601,Census Tract 796.01; Kings County; New York,81629,15503
1400000US36047079602,Census Tract 796.02; Kings County; New York,77370,12766
1400000US36047079801,Census Tract 798.01; Kings County; New York,94375,33336
1400000US36047079802,Census Tract 798.02; Kings County; New York,100438,18839
1400000US36047080000,Census Tract 800; Kings County; New York,95769,34996
1400000US36047080200,Census Tract 802; Kings County; New York,98942,17664
1400000US36047080400,Census Tract 804; Kings County; New York,58413,20170
1400000US36047080600,Census Tract 806; Kings County; New York,66632,13904
1400000US36047080800,Census Tract 808; Kings County; New York,13337,1677
1400000US36047081000,Census Tract 810; Kings County; New York,88490,31929
1400000US36047081400,Census Tract 814; Kings County; New York,86705,60919
1400000US36047081600,Census Tract 816; Kings County; New York,92784,31998
1400000US36047081800,Census Tract 818; Kings County; New York,76607,14756
1400000US36047082000,Census Tract 820; Kings County; New York,56250,26295
1400000US36047082200,Census Tract 822; Kings County; New York,85645,14368
1400000US36047082400,Census Tract 824; Kings County; New York,57204,13330
1400000US36047082600,Census Tract 826; Kings County; New York,72543,15062
1400000US36047082800,Census Tract 828; Kings County; New York,61313,18459
1400000US36047083000,Census Tract 830; Kings County; New York,83690,26956
1400000US36047083200,Census Tract 832; Kings County; New York,100161,17339
1400000US36047083400,Census Tract 834; Kings County; New York,121000,25325
1400000US36047083600,Census Tract 836; Kings County; New York,96094,21627
1400000US36047083800,Census Tract 838; Kings County; New York,62950,18573
1400000US36047084000,Census Tract 840; Kings County; New York,81058,23698
1400000US36047084600,Census Tract 846; Kings County; New York,78304,16591
1400000US36047084800,Census Tract 848; Kings County; New York,86012,42419
1400000US36047085000,Census Tract 850; Kings County; New York,124219,34241
1400000US36047085200,Census Tract 852; Kings County; New York,-,**
1400000US36047085400,Census Tract 854; Kings County; New York,78828,28881
1400000US36047085600,Census Tract 856; Kings County; New York,79107,17374
1400000US36047085800,Census Tract 858; Kings County; New York,83640,34962
1400000US36047086000,Census Tract 860; Kings County; New York,77955,9063
1400000US36047086200,Census Tract 862; Kings County; New York,50438,14046
1400000US36047086400,Census Tract 864; Kings County; New York,71016,12323
1400000US36047086600,Census Tract 866; Kings County; New York,79508,16664
1400000US36047086800,Census Tract 868; Kings County; New York,45764,12578
1400000US36047087000,Census Tract 870; Kings County; New York,61136,24228
1400000US36047087200,Census Tract 872; Kings County; New York,67650,20090
1400000US36047087401,Census Tract 874.01; Kings County; New York,37207,8810
1400000US36047087600,Census Tract 876; Kings County; New York,48125,2463
1400000US36047087800,Census Tract 878; Kings County; New York,56633,8241
1400000US36047088001,Census Tract 880.01; Kings County; New York,42351,20407
1400000US36047088002,Census Tract 880.02; Kings County; New York,73750,39217
1400000US36047088200,Census Tract 882; Kings County; New York,50754,8428
1400000US36047088400,Census Tract 884; Kings County; New York,38594,30375
1400000US36047088600,Census Tract 886; Kings County; New York,57674,9622
1400000US36047088800,Census Tract 888; Kings County; New York,55053,18239
1400000US36047089000,Census Tract 890; Kings County; New York,72535,24346
1400000US36047089200,Census Tract 892; Kings County; New York,-,**
1400000US36047089400,Census Tract 894; Kings County; New York,63125,39460
1400000US36047089600,Census Tract 896; Kings County; New York,-,**
1400000US36047089800,Census Tract 898; Kings County; New York,66976,31521
1400000US36047090000,Census Tract 900; Kings County; New York,20500,15385
1400000US36047090200,Census Tract 902; Kings County; New York,42612,13192
1400000US36047090600,Census Tract 906; Kings County; New York,27908,11904
1400000US36047090800,Census Tract 908; Kings County; New York,44875,27850
1400000US36047091000,Census Tract 910; Kings County; New York,22321,7324
1400000US36047091200,Census Tract 912; Kings County; New York,36899,15414
1400000US36047091600,Census Tract 916; Kings County; New York,44825,11269
1400000US36047091800,Census Tract 918; Kings County; New York,45942,6692
1400000US36047092000,Census Tract 920; Kings County; New York,44978,7343
1400000US36047092200,Census Tract 922; Kings County; New York,50994,12175
1400000US36047092400,Census Tract 924; Kings County; New York,37271,26455
1400000US36047092800,Census Tract 928; Kings County; New York,82250,24163
1400000US36047093000,Census Tract 930; Kings County; New York,105848,28433
1400000US36047093200,Census Tract 932; Kings County; New York,-,**
1400000US36047093400,Census Tract 934; Kings County; New York,73321,28403
1400000US36047093600,Census Tract 936; Kings County; New York,79773,6093
1400000US36047093800,Census Tract 938; Kings County; New York,61827,10526
1400000US36047094401,Census Tract 944.01; Kings County; New York,82500,28145
1400000US36047094402,Census Tract 944.02; Kings County; New York,24676,7231
1400000US36047094600,Census Tract 946; Kings County; New York,93667,24853
1400000US36047095000,Census Tract 950; Kings County; New York,90083,45094
1400000US36047095400,Census Tract 954; Kings County; New York,108309,27320
1400000US36047095600,Census Tract 956; Kings County; New York,85603,36917
1400000US36047095800,Census Tract 958; Kings County; New York,66452,23555
1400000US36047096000,Census Tract 960; Kings County; New York,-,**
1400000US36047096200,Census Tract 962; Kings County; New York,73750,33950
1400000US36047096400,Census Tract 964; Kings County; New York,79934,15309
1400000US36047096600,Census Tract 966; Kings County; New York,76174,9323
1400000US36047096800,Census Tract 968; Kings County; New York,106250,22599
1400000US36047097000,Census Tract 970; Kings County; New York,108864,58580
1400000US36047097400,Census Tract 974; Kings County; New York,88688,11552
1400000US36047098200,Census Tract 982; Kings County; New York,25125,7403
1400000US36047098400,Census Tract 984; Kings County; New York,102200,20420
1400000US36047098600,Census Tract 986; Kings County; New York,95508,22449
1400000US36047098800,Census Tract 988; Kings County; New York,81985,16162
1400000US36047099000,Census Tract 990; Kings County; New York,95326,75128
1400000US36047099200,Census Tract 992; Kings County; New York,95597,11874
1400000US36047099400,Census Tract 994; Kings County; New York,92738,9532
1400000US36047099600,Census Tract 996; Kings County; New York,86426,16509
1400000US36047099800,Census Tract 998; Kings County; New York,98153,30303
1400000US36047100400,Census Tract 1004; Kings County; New York,67063,39844
1400000US36047100600,Census Tract 1006; Kings County; New York,120518,31500
1400000US36047100800,Census Tract 1008; Kings County; New York,79250,32348
1400000US36047101000,Census Tract 1010; Kings County; New York,72115,59106
1400000US36047101200,Census Tract 1012; Kings County; New York,96726,22318
1400000US36047101400,Census Tract 1014; Kings County; New York,67961,23452
1400000US36047101600,Census Tract 1016; Kings County; New York,179803,30081
1400000US36047101800,Census Tract 1018; Kings County; New York,101996,13234
1400000US36047102000,Census Tract 1020; Kings County; New York,138672,21969
1400000US36047102200,Census Tract 1022; Kings County; New York,84063,14316
1400000US36047102400,Census Tract 1024; Kings County; New York,72955,28776
1400000US36047102600,Census Tract 1026; Kings County; New York,89055,5268
1400000US36047102801,Census Tract 1028.01; Kings County; New York,47063,39765
1400000US36047102802,Census Tract 1028.02; Kings County; New York,-,**
1400000US36047103401,Census Tract 1034.01; Kings County; New York,17853,8367
1400000US36047103402,Census Tract 1034.02; Kings County; New York,-,**
1400000US36047105801,Census Tract 1058.01; Kings County; New York,20988,6136
1400000US36047105804,Census Tract 1058.04; Kings County; New York,38380,14992
1400000US36047107001,Census Tract 1070.01; Kings County; New York,62028,13311
1400000US36047107002,Census Tract 1070.02; Kings County; New York,-,**
1400000US36047107003,Census Tract 1070.03; Kings County; New York,-,**
1400000US36047107800,Census Tract 1078; Kings County; New York,85947,17940
1400000US36047109800,Census Tract 1098; Kings County; New York,71635,23749
1400000US36047110400,Census Tract 1104; Kings County; New York,72229,27804
1400000US36047110600,Census Tract 1106; Kings County; New York,26536,10602
1400000US36047111000,Census Tract 1110; Kings County; New York,35174,7467
1400000US36047111600,Census Tract 1116; Kings County; New York,71021,27690
1400000US36047111800,Census Tract 1118; Kings County; New York,66838,48570
1400000US36047112000,Census Tract 1120; Kings County; New York,72167,21964
1400000US36047112200,Census Tract 1122; Kings County; New York,44188,22793
1400000US36047112400,Census Tract 1124; Kings County; New York,65472,23230
1400000US36047112600,Census Tract 1126; Kings County; New York,52039,36461
1400000US36047112800,Census Tract 1128; Kings County; New York,50426,13181
1400000US36047113000,Census Tract 1130; Kings County; New York,51938,7724
1400000US36047113200,Census Tract 1132; Kings County; New York,46812,4313
1400000US36047113400,Census Tract 1134; Kings County; New York,47994,22463
1400000US36047114201,Census Tract 1142.01; Kings County; New York,39531,23202
1400000US36047114202,Census Tract 1142.02; Kings County; New York,57826,29925
1400000US36047114400,Census Tract 1144; Kings County; New York,82422,11909
1400000US36047114600,Census Tract 1146; Kings County; New York,82228,37534
1400000US36047115000,Census Tract 1150; Kings County; New York,71044,23419
1400000US36047115200,Census Tract 1152; Kings County; New York,58542,36067
1400000US36047115600,Census Tract 1156; Kings County; New York,-,**
1400000US36047115800,Census Tract 1158; Kings County; New York,80091,11082
1400000US36047116000,Census Tract 1160; Kings County; New York,63839,18719
1400000US36047116200,Census Tract 1162; Kings County; New York,72614,21911
1400000US36047116400,Census Tract 1164; Kings County; New York,76713,17211
1400000US36047116600,Census Tract 1166; Kings County; New York,42158,31181
1400000US36047116800,Census Tract 1168; Kings County; New York,86563,46471
1400000US36047117000,Census Tract 1170; Kings County; New York,27840,17356
1400000US36047117201,Census Tract 1172.01; Kings County; New York,73214,28941
1400000US36047117202,Census Tract 1172.02; Kings County; New York,78190,36943
1400000US36047117400,Census Tract 1174; Kings County; New York,46583,10768
1400000US36047117601,Census Tract 1176.01; Kings County; New York,80882,23148
1400000US36047117602,Census Tract 1176.02; Kings County; New York,86848,23811
1400000US36047117800,Census Tract 1178; Kings County; New York,59034,7388
1400000US36047118000,Census Tract 1180; Kings County; New York,-,**
1400000US36047118201,Census Tract 1182.01; Kings County; New York,82976,34731
1400000US36047118202,Census Tract 1182.02; Kings County; New York,91802,25490
1400000US36047118400,Census Tract 1184; Kings County; New York,68093,14346
1400000US36047118600,Census Tract 1186; Kings County; New York,78971,13962
1400000US36047118800,Census Tract 1188; Kings County; New York,75394,32798
1400000US36047119000,Census Tract 1190; Kings County; New York,39733,3162
1400000US36047119200,Census Tract 1192; Kings County; New York,89286,33500
1400000US36047119400,Census Tract 1194; Kings County; New York,84332,21897
1400000US36047119600,Census Tract 1196; Kings County; New York,56513,7507
1400000US36047119800,Census Tract 1198; Kings County; New York,60289,43626
1400000US36047120000,Census Tract 1200; Kings County; New York,47031,22729
1400000US36047120200,Census Tract 1202; Kings County; New York,100559,33986
1400000US36047120801,Census Tract 1208.01; Kings County; New York,109091,45998
1400000US36047120802,Census Tract 1208.02; Kings County; New York,30853,5611
1400000US36047120803,Census Tract 1208.03; Kings County; New York,45125,33416
1400000US36047121000,Census Tract 1210; Kings County; New York,23136,8660
1400000US36047121400,Census Tract 1214; Kings County; New York,38094,9304
1400000US36047122000,Census Tract 1220; Kings County; New York,83594,10504
1400000US36047123700,Census Tract 1237; Kings County; New York,55861,26278
1400000US36047150200,Census Tract 1502; Kings County; New York,132727,78931
1400000US36047152200,Census Tract 1522; Kings County; New York,215602,106936
1400000US36047990100,Census Tract 9901; Kings County; New York,-,**
1400000US36061000100,Census Tract 1; New York County; New York,-,**
1400000US36061000201,Census Tract 2.01; New York County; New York,37353,14485
1400000US36061000202,Census Tract 2.02; New York County; New York,36688,8786
1400000US36061000500,Census Tract 5; New York County; New York,-,**
1400000US36061000600,Census Tract 6; New York County; New York,36893,6442
1400000US36061000700,Census Tract 7; New York County; New York,190388,26676
1400000US36061000800,Census Tract 8; New York County; New York,31262,12081
1400000US36061000900,Census Tract 9; New York County; New York,"250,000+",***
1400000US36061001001,Census Tract 10.01; New York County; New York,140000,18461
1400000US36061001002,Census Tract 10.02; New York County; New York,23796,3050
1400000US36061001200,Census Tract 12; New York County; New York,114318,22076
1400000US36061001300,Census Tract 13; New York County; New York,171923,43943
1400000US36061001401,Census Tract 14.01; New York County; New York,103750,17687
1400000US36061001402,Census Tract 14.02; New York County; New York,90469,54483
1400000US36061001501,Census Tract 15.01; New York County; New York,125712,41900
1400000US36061001502,Census Tract 15.02; New York County; New York,204310,61877
1400000US36061001600,Census Tract 16; New York County; New York,35875,33407
1400000US36061001800,Census Tract 18; New York County; New York,76726,28369
1400000US36061002000,Census Tract 20; New York County; New York,30792,12022
1400000US36061002100,Census Tract 21; New York County; New York,"250,000+",***
1400000US36061002201,Census Tract 22.01; New York County; New York,39961,21329
1400000US36061002202,Census Tract 22.02; New York County; New York,151711,41334
1400000US36061002400,Census Tract 24; New York County; New York,21092,2902
1400000US36061002500,Census Tract 25; New York County; New York,20597,3960
1400000US36061002601,Census Tract 26.01; New York County; New York,30350,24933
1400000US36061002602,Census Tract 26.02; New York County; New York,89970,28189
1400000US36061002700,Census Tract 27; New York County; New York,124063,80897
1400000US36061002800,Census Tract 28; New York County; New York,70691,35041
1400000US36061002901,Census Tract 29.01; New York County; New York,11094,1783
1400000US36061002902,Census Tract 29.02; New York County; New York,-,**
1400000US36061003001,Census Tract 30.01; New York County; New York,88889,9585
1400000US36061003002,Census Tract 30.02; New York County; New York,74691,20893
1400000US36061003100,Census Tract 31; New York County; New York,189250,84096
1400000US36061003200,Census Tract 32; New York County; New York,101294,21324
1400000US36061003300,Census Tract 33; New York County; New York,"250,000+",***
1400000US36061003400,Census Tract 34; New York County; New York,121413,35721
1400000US36061003601,Census Tract 36.01; New York County; New York,57000,27346
1400000US36061003602,Census Tract 36.02; New York County; New York,155000,43778
1400000US36061003700,Census Tract 37; New York County; New York,"250,000+",***
1400000US36061003800,Census Tract 38; New York County; New York,78220,21665
1400000US36061003900,Census Tract 39; New York County; New York,202542,140904
1400000US36061004001,Census Tract 40.01; New York County; New York,150661,23201
1400000US36061004002,Census Tract 40.02; New York County; New York,196833,90450
1400000US36061004100,Census Tract 41; New York County; New York,101893,30733
1400000US36061004200,Census Tract 42; New York County; New York,131083,81656
1400000US36061004300,Census Tract 43; New York County; New York,122730,48504
1400000US36061004400,Census Tract 44; New York County; New York,153280,36272
1400000US36061004500,Census Tract 45; New York County; New York,170714,58078
1400000US36061004700,Census Tract 47; New York County; New York,148750,52480
1400000US36061004800,Census Tract 48; New York County; New York,161973,27530
1400000US36061004900,Census Tract 49; New York County; New York,146967,24221
1400000US36061005000,Census Tract 50; New York County; New York,205250,41717
1400000US36061005200,Census Tract 52; New York County; New York,238750,43699
1400000US36061005400,Census Tract 54; New York County; New York,124732,34244
1400000US36061005501,Census Tract 55.01; New York County; New York,214306,62882
1400000US36061005502,Census Tract 55.02; New York County; New York,179844,115466
1400000US36061005600,Census Tract 56; New York County; New York,183068,131261
1400000US36061005700,Census Tract 57; New York County; New York,201116,59318
1400000US36061005800,Census Tract 58; New York County; New York,206827,62119
1400000US36061005900,Census Tract 59; New York County; New York,181375,54586
1400000US36061006000,Census Tract 60; New York County; New York,202600,52063
1400000US36061006100,Census Tract 61; New York County; New York,179167,73442
1400000US36061006200,Census Tract 62; New York County; New York,104255,9840
1400000US36061006300,Census Tract 63; New York County; New York,173995,62002
1400000US36061006400,Census Tract 64; New York County; New York,130385,46651
1400000US36061006500,Census Tract 65; New York County; New York,133781,33077
1400000US36061006600,Census Tract 66; New York County; New York,101990,22221
1400000US36061006700,Census Tract 67; New York County; New York,131304,35398
1400000US36061006800,Census Tract 68; New York County; New York,128919,43666
1400000US36061006900,Census Tract 69; New York County; New York,238563,59976
1400000US36061007001,Census Tract 70.01; New York County; New York,163287,93004
1400000US36061007002,Census Tract 70.02; New York County; New York,154965,39282
1400000US36061007100,Census Tract 71; New York County; New York,150449,36423
1400000US36061007200,Census Tract 72; New York County; New York,136979,31435
1400000US36061007300,Census Tract 73; New York County; New York,175590,58176
1400000US36061007400,Census Tract 74; New York County; New York,215511,21275
1400000US36061007500,Census Tract 75; New York County; New York,187647,94853
1400000US36061007600,Census Tract 76; New York County; New York,193644,15300
1400000US36061007700,Census Tract 77; New York County; New York,230044,63331
1400000US36061007800,Census Tract 78; New York County; New York,134092,58529
1400000US36061007900,Census Tract 79; New York County; New York,200079,47036
1400000US36061008000,Census Tract 80; New York County; New York,177105,23129
1400000US36061008100,Census Tract 81; New York County; New York,134538,28288
1400000US36061008200,Census Tract 82; New York County; New York,162143,113796
1400000US36061008300,Census Tract 83; New York County; New York,75000,28510
1400000US36061008400,Census Tract 84; New York County; New York,231546,36530
1400000US36061008601,Census Tract 86.01; New York County; New York,145054,41234
1400000US36061008602,Census Tract 86.02; New York County; New York,-,**
1400000US36061008603,Census Tract 86.03; New York County; New York,200735,23977
1400000US36061008700,Census Tract 87; New York County; New York,150384,16172
1400000US36061008800,Census Tract 88; New York County; New York,112782,37605
1400000US36061008900,Census Tract 89; New York County; New York,102260,35627
1400000US36061009000,Census Tract 90; New York County; New York,156381,24262
1400000US36061009100,Census Tract 91; New York County; New York,160866,68641
1400000US36061009200,Census Tract 92; New York County; New York,166638,35228
1400000US36061009300,Census Tract 93; New York County; New York,122586,52654
1400000US36061009400,Census Tract 94; New York County; New York,81875,26703
1400000US36061009500,Census Tract 95; New York County; New York,222321,67663
1400000US36061009600,Census Tract 96; New York County; New York,-,**
1400000US36061009700,Census Tract 97; New York County; New York,71537,13839
1400000US36061009800,Census Tract 98; New York County; New York,171745,46415
1400000US36061009901,Census Tract 99.01; New York County; New York,"250,000+",***
1400000US36061009902,Census Tract 99.02; New York County; New York,162845,42365
1400000US36061009903,Census Tract 99.03; New York County; New York,187596,105568
1400000US36061010000,Census Tract 100; New York County; New York,99875,48199
1400000US36061010100,Census Tract 101; New York County; New York,108304,48365
1400000US36061010200,Census Tract 102; New York County; New York,-,**
1400000US36061010300,Census Tract 103; New York County; New York,180200,70219
1400000US36061010400,Census Tract 104; New York County; New York,193026,63232
1400000US36061010601,Census Tract 106.01; New York County; New York,249091,40147
1400000US36061010602,Census Tract 106.02; New York County; New York,207717,62163
1400000US36061010801,Census Tract 108.01; New York County; New York,160719,40696
1400000US36061010802,Census Tract 108.02; New York County; New York,134004,63768
1400000US36061010803,Census Tract 108.03; New York County; New York,119178,16649
1400000US36061010900,Census Tract 109; New York County; New York,163542,21279
1400000US36061011000,Census Tract 110; New York County; New York,150164,20582
1400000US36061011100,Census Tract 111; New York County; New York,104451,37697
1400000US36061011201,Census Tract 112.01; New York County; New York,163750,57434
1400000US36061011202,Census Tract 112.02; New York County; New York,211563,79745
1400000US36061011203,Census Tract 112.03; New York County; New York,167083,60162
1400000US36061011300,Census Tract 113; New York County; New York,93750,53777
1400000US36061011401,Census Tract 114.01; New York County; New York,155809,130902
1400000US36061011402,Census Tract 114.02; New York County; New York,206818,76138
1400000US36061011500,Census Tract 115; New York County; New York,138750,69371
1400000US36061011600,Census Tract 116; New York County; New York,90212,50474
1400000US36061011700,Census Tract 117; New York County; New York,116048,11703
1400000US36061011800,Census Tract 118; New York County; New York,139332,44862
1400000US36061011900,Census Tract 119; New York County; New York,18050,6797
1400000US36061012000,Census Tract 120; New York County; New York,192644,88500
1400000US36061012101,Census Tract 121.01; New York County; New York,63690,14209
1400000US36061012102,Census Tract 121.02; New York County; New York,62727,18362
1400000US36061012200,Census Tract 122; New York County; New York,222909,57068
1400000US36061012400,Census Tract 124; New York County; New York,120709,27428
1400000US36061012500,Census Tract 125; New York County; New York,171250,99057
1400000US36061012601,Census Tract 126.01; New York County; New York,136781,41238
1400000US36061012602,Census Tract 126.02; New York County; New York,232600,41410
